Department,Job Title,Job Area,Standard Hours,Marital Status,Hourly Rate,FULLTIME_IND,Days in Role,days_employed,Years of Service,Job Code,apprenticeship_ind,Pay Group,term_ind,Days Employed When Survey Sent,Days With Company on Submit of Survey,PC,Division,,Job Title,ED & DHS Average Rating,Immediate Supervisor Average Rating,Communication and Campus Average Rating,Department Morale Rating
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12,1,1539,1539,4.216438356,400002,1,H7L,1,0,33,143,Southeast Indiana,Region I,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,M,11.32,0,388,979,2.682191781,400002,1,H7L,1,0,-215,109,Southeast Indiana,Region I,Environmental Services Asst,3.13,4.13,2.83,3
42-Envrnmntl,Cert Resident Care Associate,Other,20,M,18.35,0,142,1540,4.219178082,100009,1,H7L,0,0,34,507,North Michigan,Region B,Cert Resident Care Associate,3,3.88,2.17,2
42-Envrnmntl,Cert Resident Care Associate,Other,20,M,18.35,0,142,1540,4.219178082,100009,1,H7L,0,0,34,507,North Michigan,Region B,Cert Resident Care Associate,3,3.88,2.17,2
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,S,11.24,0,1203,1203,3.295890411,400002,1,H7L,1,0,110,120,Southeast Indiana,Region I,Environmental Services Asst,4.75,4.88,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,M,11.4,0,1434,1434,3.928767123,400002,1,H7L,1,0,182,305,Southwest Indiana,Region C,Environmental Services Asst,3.88,4.75,3.5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.59,1,1228,1228,3.364383562,400002,1,H7L,1,0,91,118,Southeast Indiana,Region I,Environmental Services Asst,3.75,3.88,3.5,4
42-Envrnmntl,Floor Technician,Technician,40,M,13.46,1,1975,1975,5.410958904,500003,1,H7L,0,0,365,439,South Ohio,Region G,Floor Technician,4.75,5,5,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,14.5,1,1592,1592,4.361643836,400002,1,H7L,1,0,66,510,North Michigan,Region B,Environmental Services Asst,4.75,5,4.83,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.84,1,1562,1562,4.279452055,400002,1,H7L,0,0,30,148,South Kentucky,Region D,Environmental Services Asst,3.5,3.25,3.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11,1,1079,1079,2.956164384,400002,1,H7L,1,0,366,173,Central South Indiana,Region H,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11,1,1129,1129,3.093150685,400002,0,H7L,1,0,365,173,Central South Indiana,Region H,Environmental Services Asst,2.88,4.75,2.83,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,14.08,1,273,1665,4.561643836,400002,1,H7L,1,0,92,170,North Indiana,Region F,Environmental Services Asst,1.88,1.38,2.33,2
42-Envrnmntl,Customer Service Specialist,Customer Service Specialist,40,S,15.11,1,126,2066,5.660273973,200013,1,H7L,0,0,374,406,Central Ohio,Region J,Customer Service Specialist,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.42,1,862,862,2.361643836,400002,1,H7L,1,0,182,422,North Ohio,Region A,Environmental Services Asst,2.88,2.5,3.33,2
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,M,11.4,0,1434,1434,3.928767123,400002,1,H7L,1,0,90,305,Southwest Indiana,Region C,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,M,16.87,1,1191,1862,5.101369863,400001,1,H7L,0,0,90,103,Southwest Indiana,Region C,Director of Environmental Svcs,3.88,3.63,3.83,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,N,10.93,1,348,987,2.704109589,400002,1,H7L,1,0,40,150,Southeast Indiana,Region I,Environmental Services Asst,4,4,4,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.4,1,869,869,2.380821918,400002,1,H7L,1,0,205,164,Southeast Indiana,Region I,Environmental Services Asst,5,3.5,4.83,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.4,1,869,869,2.380821918,400002,1,H7L,1,0,205,164,Southeast Indiana,Region I,Environmental Services Asst,5,3.5,4.83,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,14.89,1,862,1854,5.079452055,400002,0,H7L,0,0,183,125,Central South Indiana,Region H,Environmental Services Asst,4,4,4,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,M,12.9,0,2050,2037,5.580821918,400002,1,H7L,0,0,366,156,North Indiana,Region F,Environmental Services Asst,4.5,4.88,3.83,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,M,18.93,1,392,1507,4.128767123,400001,1,H7L,0,0,39,169,North Indiana,Region F,Director of Environmental Svcs,5,5,3.5,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,12.51,1,993,1750,4.794520548,400002,1,H7L,0,0,100,134,North Central Indiana,Region E,Environmental Services Asst,4,4.88,4,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.42,1,902,902,2.471232877,400002,1,H7L,1,0,101,139,North Indiana,Region F,Environmental Services Asst,4,4.63,4.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,14.5,1,1592,1592,4.361643836,400002,1,H7L,1,0,102,510,North Michigan,Region B,Environmental Services Asst,4.38,4.88,4.83,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,M,11.4,0,1434,1434,3.928767123,400002,1,H7L,1,0,365,305,Southwest Indiana,Region C,Environmental Services Asst,4.13,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,12.7,0,890,890,2.438356164,400002,1,H7L,1,0,90,160,Central South Indiana,Region H,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,12.7,0,890,890,2.438356164,400002,1,H7L,1,0,90,160,Central South Indiana,Region H,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.64,1,1301,1301,3.564383562,400002,1,H7L,1,90,90,165,Central South Indiana,Region H,Environmental Services Asst,2.88,1,0,0
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.48,1,770,770,2.109589041,400002,1,H7L,1,90,90,144,North Indiana,Region F,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,12.7,0,890,890,2.438356164,400002,1,H7L,1,365,365,160,Central South Indiana,Region H,Environmental Services Asst,5,5,5,0
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12,1,1539,1539,4.216438356,400002,1,H7L,1,365,365,143,Southeast Indiana,Region I,Environmental Services Asst,4.75,4,4,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12,1,1539,1539,4.216438356,400002,1,H7L,1,365,365,143,Southeast Indiana,Region I,Environmental Services Asst,4.75,4,4,3
42-Envrnmntl,Director of Environmental Svcs,Director,40,S,18.2,1,701,1365,3.739726027,400001,1,H7L,1,90,92,419,South Ohio,Region G,Director of Environmental Svcs,3.63,4,3.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.69,1,1379,1379,3.778082192,400002,1,H7L,0,90,100,168,North Central Indiana,Region E,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.1,1,1392,1392,3.81369863,400002,1,H7L,0,182,182,408,North Ohio,Region A,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Floor Technician,Technician,40,S,10.77,1,680,680,1.863013699,500003,1,H7L,1,182,183,414,North Ohio,Region A,Floor Technician,4.63,5,4.5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.41,1,301,1534,4.202739726,400002,1,H7L,1,365,365,170,North Indiana,Region F,Environmental Services Asst,3.75,3.5,4.5,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,S,11.24,0,1067,1067,2.923287671,400002,1,H7L,1,30,31,184,North Indiana,Region F,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,11.75,0,647,757,2.073972603,400002,1,H7L,1,30,33,151,Southeast Indiana,Region I,Environmental Services Asst,4.14,4.57,3.83,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,M,11.72,0,1351,1351,3.701369863,400002,1,H7L,0,90,90,408,North Ohio,Region A,Environmental Services Asst,4.63,5,4,4
42-Envrnmntl,Activities Associate,Activities Associate,40,M,14.16,1,71,1351,3.701369863,600002,1,H7L,0,90,90,156,North Indiana,Region F,Activities Associate,4,4,4,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.72,1,1351,1351,3.701369863,400002,1,H7L,0,90,90,408,North Ohio,Region A,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,D,17.85,1,689,689,1.887671233,400001,1,H7L,1,30,31,187,South Kentucky,Region D,Director of Environmental Svcs,4.88,5,5,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.97,1,1302,1302,3.567123288,400002,1,H7L,0,182,182,422,North Ohio,Region A,Environmental Services Asst,4.38,4.13,4,4
42-Envrnmntl,Sr Director Environmental Svcs,Director,40,M,20.84,1,632,1449,3.969863014,400003,1,H7L,0,90,90,146,South Kentucky,Region D,Sr Director Environmental Svcs,4.88,5,4.17,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,D,16.31,1,1201,1201,3.290410959,400002,1,H7L,1,30,30,508,North Michigan,Region B,Environmental Services Asst,3.88,4,4,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.16,1,871,871,2.38630137,400002,1,H7L,1,30,30,403,North Ohio,Region A,Environmental Services Asst,4.13,4.88,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,14.14,1,1302,1302,3.567123288,400002,1,H7L,0,90,98,126,South Kentucky,Region D,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Floor Technician,Technician,40,S,11.32,1,308,1098,3.008219178,500003,1,H7L,1,90,90,121,Southeast Indiana,Region I,Floor Technician,4.38,4.88,4.5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.72,1,748,1653,4.528767123,400002,1,H7L,0,365,374,167,North Central Indiana,Region E,Environmental Services Asst,3.13,2.75,3,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.24,1,46,475,1.301369863,400002,1,H7L,1,90,91,126,South Kentucky,Region D,Environmental Services Asst,2.63,2.88,2.33,2
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,M,11.17,0,927,927,2.539726027,400002,1,H7L,1,0,204,125,Central South Indiana,Region H,Environmental Services Asst,4.88,4.75,4.67,4
42-Envrnmntl,Sr Director Environmental Svcs,Director,40,M,20.84,1,632,1449,3.969863014,400003,1,H7L,0,30,31,146,South Kentucky,Region D,Sr Director Environmental Svcs,4.57,4.75,3.83,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,M,18.78,1,324,1512,4.142465753,400001,1,H7L,0,90,97,112,North Central Indiana,Region E,Director of Environmental Svcs,5,5,5,5
42-Envrnmntl,Floor Technician,Technician,40,S,11.32,1,308,1098,3.008219178,500003,1,H7L,1,182,182,121,Southeast Indiana,Region I,Floor Technician,4.63,5,4.83,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.61,1,1288,1288,3.528767123,400002,1,H7L,1,90,90,412,South Ohio,Region G,Environmental Services Asst,4.38,3.88,4,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.86,1,1513,1513,4.145205479,400002,1,H7L,0,365,365,124,North Indiana,Region F,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.86,1,1513,1513,4.145205479,400002,1,H7L,0,365,365,124,North Indiana,Region F,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,S,12.22,0,972,972,2.663013699,400002,1,H7L,1,182,182,506,North Michigan,Region B,Environmental Services Asst,3,4.5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,12.38,1,1245,1245,3.410958904,400002,1,H7L,0,90,92,157,Southeast Indiana,Region I,Environmental Services Asst,4,4.5,4,4
42-Envrnmntl,Director of Plant Operations,Director,40,M,22.78,1,93,1540,4.219178082,500001,1,H7L,0,182,188,504,North Michigan,Region B,Director of Plant Operations,4.38,4.88,4.83,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.17,1,516,516,1.41369863,400002,1,H7L,1,30,34,508,North Michigan,Region B,Environmental Services Asst,3.25,4.13,3.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.17,1,516,516,1.41369863,400002,1,H7L,1,90,90,508,North Michigan,Region B,Environmental Services Asst,3.5,4,3.33,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.51,1,596,596,1.632876712,400002,1,H7L,1,182,182,518,North Michigan,Region B,Environmental Services Asst,4.5,2,2,2
42-Envrnmntl,Floor Technician,Technician,40,S,11.32,1,308,1098,3.008219178,500003,1,H7L,1,30,30,121,Southeast Indiana,Region I,Floor Technician,4.25,4.88,4.17,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.84,1,1562,1562,4.279452055,400002,1,H7L,0,365,365,148,South Kentucky,Region D,Environmental Services Asst,3.88,3.88,4,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.57,1,659,659,1.805479452,400002,1,H7L,1,30,30,105,Southeast Indiana,Region I,Environmental Services Asst,4.63,5,3,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,11.24,0,1119,1119,3.065753425,400002,1,H7L,1,182,183,409,Central Ohio,Region J,Environmental Services Asst,4.88,4.75,4.33,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,D,11.72,1,1337,1337,3.663013699,400002,1,H7L,0,182,185,119,Southwest Indiana,Region C,Environmental Services Asst,3.5,3.63,3.5,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.87,1,1004,1477,4.046575342,400002,1,H7L,0,90,90,157,Southeast Indiana,Region I,Environmental Services Asst,5,5,4.5,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.16,1,981,981,2.687671233,400002,1,H7L,1,90,96,409,Central Ohio,Region J,Environmental Services Asst,4.5,5,4.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,13.64,1,1301,1301,3.564383562,400002,1,H7L,1,182,182,165,Central South Indiana,Region H,Environmental Services Asst,5,2.75,3,2
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.57,1,659,659,1.805479452,400002,1,H7L,1,90,90,105,Southeast Indiana,Region I,Environmental Services Asst,4,3.75,4,0
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,12.11,1,751,736,2.016438356,400002,1,H7L,1,182,182,149,Southeast Indiana,Region I,Environmental Services Asst,3,2.25,2.17,2
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,14.38,1,1569,1569,4.298630137,400002,1,H7L,0,365,372,147,South Kentucky,Region D,Environmental Services Asst,4.63,4.63,4.17,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,M,18.78,1,324,1512,4.142465753,400001,1,H7L,0,182,182,112,North Central Indiana,Region E,Director of Environmental Svcs,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,10.84,0,371,688,1.884931507,400002,0,H7L,1,90,90,170,North Indiana,Region F,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Floor Technician,Technician,40,S,11.32,1,308,1098,3.008219178,500003,1,H7L,1,365,366,121,Southeast Indiana,Region I,Floor Technician,3.88,4.5,3.83,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.48,1,770,770,2.109589041,400002,1,H7L,1,182,182,144,North Indiana,Region F,Environmental Services Asst,4.75,4.88,5,5
42-Envrnmntl,Director of Environmental Svcs,Director,40,M,18.78,1,324,1512,4.142465753,400001,1,H7L,0,365,365,112,North Central Indiana,Region E,Director of Environmental Svcs,2.38,3.13,2.33,3
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.69,1,1379,1379,3.778082192,400002,1,H7L,0,182,183,168,North Central Indiana,Region E,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,13.13,1,1483,1483,4.063013699,400002,1,H7L,0,365,365,408,North Ohio,Region A,Environmental Services Asst,4.71,4.75,4.83,5
42-Envrnmntl,Cert Resident Care Associate,Other,40,S,15.54,1,23,1498,4.104109589,100009,1,H7L,0,90,99,419,South Ohio,Region G,Cert Resident Care Associate,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.1,1,1114,1114,3.052054795,400002,1,H7L,1,182,182,163,Southwest Indiana,Region C,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,11.68,0,974,974,2.668493151,400002,1,H7L,1,30,30,135,North Central Indiana,Region E,Environmental Services Asst,5,5,4,4
42-Envrnmntl,Sr Director Environmental Svcs,Director,40,M,20.84,1,632,1449,3.969863014,400003,1,H7L,0,182,182,146,South Kentucky,Region D,Sr Director Environmental Svcs,4.25,4.75,3.83,4
42-Envrnmntl,Floor Technician,Technician,40,M,13.82,1,744,744,2.038356164,500003,1,H7L,1,90,90,510,North Michigan,Region B,Floor Technician,4.38,5,3.83,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,12.02,1,734,734,2.010958904,400002,1,H7L,1,30,30,412,South Ohio,Region G,Environmental Services Asst,4.38,4.25,4.17,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,5,S,11.75,0,647,757,2.073972603,400002,1,H7L,1,182,184,151,Southeast Indiana,Region I,Environmental Services Asst,3.75,4.71,2.33,1
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.72,1,1325,1325,3.630136986,400002,1,H7L,1,30,62,132,North Indiana,Region F,Environmental Services Asst,1,1,2.8,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,20,S,12.35,0,1273,1273,3.487671233,400002,1,H7L,0,30,30,119,Southwest Indiana,Region C,Environmental Services Asst,4.5,4.75,5,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.77,1,727,727,1.991780822,400002,1,H7L,1,30,31,165,Central South Indiana,Region H,Environmental Services Asst,5,4,4.67,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,11.77,1,727,727,1.991780822,400002,1,H7L,1,30,31,165,Central South Indiana,Region H,Environmental Services Asst,5,4,4.67,4
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,M,12.11,1,751,736,2.016438356,400002,1,H7L,1,30,30,149,Southeast Indiana,Region I,Environmental Services Asst,5,5,4.25,5
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.95,0,1379,1379,3.778082192,400002,1,H7L,0,30,30,131,Southwest Indiana,Region C,Environmental Services Asst,5,5,5,5
42-Envrnmntl,Floor Technician,Technician,40,M,13.82,1,744,744,2.038356164,500003,1,H7L,1,182,183,510,North Michigan,Region B,Floor Technician,4,4,4,0
42-Envrnmntl,Environmental Services Asst,Environmental Services Asst,40,S,11.5,1,659,659,1.805479452,400002,1,H7L,1,30,30,135,North Central Indiana,Region E,Environmental Services Asst,5,5,4.5,5
